ID,Latitude,Longitude,variable,,,,
USC00205690,46.4122,-86.6625,PRCP,1911,2020,,
USC00214106,47.2256,-95.1919,SNOW,1911,2020,,
USC00219046,43.7639,-94.1661,WT06,1911,2020,,
USC00221707,34.1864,-90.5572,SNWD,1911,2020,,
USC00231383,36.6875,-93.8694,TMAX,1911,2020,,
USC00231383,36.6875,-93.8694,TMIN,1911,2020,,
USC00231383,36.6875,-93.8694,TOBS,1911,2020,,
USC00205816,46.3286,-85.5033,PRCP,1896,2020,,
USC00231383,36.6875,-93.8694,SNOW,1911,2020,,
USC00231383,36.6875,-93.8694,SNWD,1911,2020,,
USC00235987,37.8394,-94.3739,TOBS,1911,2020,,
USC00236563,40.0147,-94.1294,WT04,1911,2020,,
USC00238577,39.3075,-91.4925,TMAX,1911,2020,,
USC00238577,39.3075,-91.4925,TMIN,1911,2020,,
USC00238577,39.3075,-91.4925,TOBS,1911,2020,,
USC00205892,41.8406,-86.2658,PRCP,1943,2020,,
USC00238577,39.3075,-91.4925,SNOW,1911,2020,,
USC00238577,39.3075,-91.4925,SNWD,1911,2020,,
USC00241974,48.1736,-111.9503,TMAX,1911,2020,,
USC00241974,48.1736,-111.9503,TMIN,1911,2020,,
USC00241974,48.1736,-111.9503,TOBS,1911,2020,,
USC00206158,44.9214,-85.5161,PRCP,1979,2020,,
USC00241974,48.1736,-111.9503,SNOW,1911,2020,,
USC00241974,48.1736,-111.9503,SNWD,1911,2020,,
USC00243489,47.6011,-112.7547,TMAX,1911,2020,,
USC00243489,47.6011,-112.7547,TMIN,1911,2020,,
USC00243489,47.6011,-112.7547,TOBS,1911,2020,,
USC00206184,45.4108,-84.2233,PRCP,1928,2020,,
USC00243489,47.6011,-112.7547,SNOW,1911,2020,,
USC00243489,47.6011,-112.7547,SNWD,1911,2020,,
USC00244345,45.9228,-108.2453,TMAX,1911,2020,,
USC00244345,45.9228,-108.2453,TMIN,1911,2020,,
USC00206220,46.8342,-89.2075,PRCP,1977,2014,,
USC00245572,48.4828,-104.4514,TMAX,1911,2020,,
USC00245572,48.4828,-104.4514,TMIN,1911,2020,,
USC00206300,43.0161,-84.18,PRCP,1896,2020,,
USC00245572,48.4828,-104.4514,SNOW,1911,2020,,
USC00245572,48.4828,-104.4514,SNWD,1911,2020,,
USC00247894,46.5136,-114.0911,TMAX,1911,2020,,
USC00247894,46.5136,-114.0911,TMIN,1911,2020,,
USC00247894,46.5136,-114.0911,TOBS,1911,2020,,
USC00206507,45.3725,-84.9767,PRCP,1891,2020,,
USC00247894,46.5136,-114.0911,SNOW,1911,2020,,
USC00247894,46.5136,-114.0911,SNWD,1911,2020,,
USC00206658,42.6389,-83.2556,PRCP,1894,2020,,
USC00252595,41.9872,-98.0747,SNOW,1911,2020,,
USC00206680,42.975,-82.4194,PRCP,1933,2020,,
USC00253605,41.6331,-103.9542,SNOW,1911,2020,,
USC00253605,41.6331,-103.9542,SNWD,1911,2020,,
USC00255700,42.0425,-101.0458,WT01,1911,2020,,
USC00258465,40.3544,-96.1939,WT03,1911,2020,,
USC00264349,39.4689,-119.0644,TMAX,1911,2020,,
USC00264349,39.4689,-119.0644,TMIN,1911,2020,,
USC00206690,42.8564,-84.9122,PRCP,1905,2020,,
USC00264349,39.4689,-119.0644,SNOW,1911,2020,,
USC00265818,41.5683,-117.8389,TMAX,1911,2020,,
USC00265818,41.5683,-117.8389,TMIN,1911,2020,,
USC00265818,41.5683,-117.8389,TOBS,1911,2020,,
USC00207222,43.4122,-83.9561,PRCP,1910,2020,,
USC00265818,41.5683,-117.8389,SNOW,1911,2020,,
USC00265818,41.5683,-117.8389,SNWD,1911,2020,,
USC00291630,36.7408,-105.5956,TOBS,1911,2020,,
USC00293775,31.9194,-108.3442,TMAX,1911,2020,,
USC00293775,31.9194,-108.3442,TMIN,1911,2020,,
USC00207277,45.6911,-85.5464,PRCP,1905,2020,,
USC00303444,42.3239,-75.7711,SNOW,1911,2020,,
USC00207280,43.0114,-84.5542,PRCP,1894,2020,,
USC00303961,43.8525,-75.7158,SNWD,1911,2020,,
USC00305512,42.8417,-75.7264,TMAX,1911,2020,,
USC00305512,42.8417,-75.7264,TMIN,1911,2020,,
USC00305512,42.8417,-75.7264,TOBS,1911,2020,,
USC00207308,42.1611,-83.7819,PRCP,1976,2020,,
USC00305512,42.8417,-75.7264,SNOW,1911,2020,,
USC00305512,42.8417,-75.7264,SNWD,1911,2020,,
USC00306196,42.0736,-78.4517,WT04,1911,2020,,
USC00310090,35.3992,-80.1994,TMAX,1911,2020,,
USC00310090,35.3992,-80.1994,TMIN,1911,2020,,
USC00207350,43.4194,-82.8192,PRCP,1909,2016,,
USC00312719,36.3097,-76.205,TMAX,1911,2020,,
USC00312719,36.3097,-76.205,TMIN,1911,2020,,
USC00312719,36.3097,-76.205,TOBS,1911,2020,,
USC00207419,43.7319,-83.4592,PRCP,1940,2010,,
USC00316001,35.0714,-83.9683,WT04,1911,2020,,
USC00207690,42.4014,-86.2825,PRCP,1895,2020,,
USC00340332,36.1653,-99.7203,SNOW,1911,2020,,
USC00340332,36.1653,-99.7203,SNWD,1911,2020,,
USC00207812,46.0556,-88.6275,PRCP,1922,2020,,
USC00343497,35.6306,-98.3217,SNOW,1911,2020,,
USC00343497,35.6306,-98.3217,SNWD,1911,2020,,
USC00207820,44.0125,-83.8978,PRCP,1895,2020,,
USC00356334,45.3558,-122.6047,SNOW,1911,2020,,
USC00208043,46.6014,-85.2239,PRCP,1968,2020,,
USC00358746,45.1986,-117.8647,SNOW,1911,2020,,
USC00358746,45.1986,-117.8647,SNWD,1911,2020,,
USC00368073,40.0589,-77.5214,TMAX,1911,2020,,
USC00368073,40.0589,-77.5214,TMIN,1911,2020,,
USC00368596,41.0147,-75.2069,TMAX,1911,2020,,
USC00368596,41.0147,-75.2069,TMIN,1911,2020,,
USC00208184,41.93,-85.6386,PRCP,1895,2020,,
USC00392087,43.7744,-103.6119,SNOW,1911,2020,,
USC00392087,43.7744,-103.6119,SNWD,1911,2020,,
USC00395544,44.5172,-101.6183,TMAX,1911,2020,,
USC00395544,44.5172,-101.6183,TMIN,1911,2020,,
USC00395544,44.5172,-101.6183,TOBS,1911,2020,,
USC00208293,46.1797,-85.0311,PRCP,1948,2017,,
USC00395544,44.5172,-101.6183,SNOW,1911,2020,,
USC00395544,44.5172,-101.6183,SNWD,1911,2020,,
USC00395691,45.5656,-100.4489,TMAX,1911,2020,,
USC00395691,45.5656,-100.4489,TMIN,1911,2020,,
USC00208417,45.1703,-84.4397,PRCP,1913,2020,,
USC00395691,45.5656,-100.4489,SNOW,1911,2020,,
USC00395691,45.5656,-100.4489,SNWD,1911,2020,,
USC00398307,45.4283,-101.0764,TMAX,1911,2020,,
USC00398307,45.4283,-101.0764,TMIN,1911,2020,,
USC00398307,45.4283,-101.0764,TOBS,1911,2020,,
USC00208443,43.3656,-83.5828,PRCP,1963,2020,,
USC00398307,45.4283,-101.0764,SNOW,1911,2020,,
USC00208680,46.2778,-89.1742,PRCP,1909,2013,,
USC00410394,33.1525,-100.2333,SNOW,1911,2020,,
USC00410394,33.1525,-100.2333,SNWD,1911,2020,,
USC00411017,31.1444,-99.3492,TOBS,1911,2020,,
USC00208772,44.2586,-85.9394,PRCP,1917,2020,,
USC00413214,33.985,-101.3339,SNOW,1911,2020,,
USC00413214,33.985,-101.3339,SNWD,1911,2020,,
USC00208800,44.2542,-84.2011,PRCP,1900,2020,,
USC00414098,34.8172,-102.4003,WT06,1911,2020,,
USC00208920,46.7475,-84.9858,PRCP,1900,2015,,
USC00415410,33.6897,-101.8219,SNOW,1911,2020,,
USC00415410,33.6897,-101.8219,SNWD,1911,2020,,
USC00415410,33.6897,-101.8219,WT01,1911,2020,,
USC00417079,34.1892,-101.7022,WT06,1911,2020,,
USC00417206,33.1986,-101.3744,WT03,1911,2020,,
USC00209006,42.7103,-84.2503,PRCP,1892,2010,,
USC00417327,32.3664,-99.1925,SNOW,1911,2020,,
USC00417327,32.3664,-99.1925,SNWD,1911,2020,,
USC00417327,32.3664,-99.1925,WT01,1911,2020,,
USC00417327,32.3664,-99.1925,WT03,1911,2020,,
USC00417983,29.8833,-97.9494,WT03,1911,2020,,
USC00418433,32.71,-100.9111,TMAX,1911,2020,,
USC00418433,32.71,-100.9111,TMIN,1911,2020,,
USC00209188,43.1447,-82.8011,PRCP,1926,2020,,
USC00418433,32.71,-100.9111,SNOW,1911,2020,,
USC00418433,32.71,-100.9111,SNWD,1911,2020,,
USC00418433,32.71,-100.9111,WT03,1911,2020,,
USC00418566,33.4792,-100.8761,TMAX,1911,2020,,
USC00418566,33.4792,-100.8761,TMIN,1911,2020,,
USC00210018,47.2992,-96.5161,PRCP,1893,2020,,
USC00418566,33.4792,-100.8761,SNOW,1911,2020,,
USC00418566,33.4792,-100.8761,SNWD,1911,2020,,
USC00418566,33.4792,-100.8761,WT01,1911,2020,,
USC00418566,33.4792,-100.8761,WT03,1911,2020,,
USC00418566,33.4792,-100.8761,WT04,1911,2020,,
USC00418583,32.9403,-99.8036,TMAX,1911,2020,,
USC00418583,32.9403,-99.8036,TMIN,1911,2020,,
USC00210050,48.3006,-95.9817,PRCP,1957,2017,,
USC00418583,32.9403,-99.8036,SNOW,1911,2020,,
USC00418583,32.9403,-99.8036,SNWD,1911,2020,,
USC00420788,37.2825,-109.5575,TMAX,1911,2020,,
USC00420788,37.2825,-109.5575,TMIN,1911,2020,,
USC00420788,37.2825,-109.5575,TOBS,1911,2020,,
USC00210059,46.5258,-93.6675,PRCP,1940,2020,,
USC00420788,37.2825,-109.5575,SNOW,1911,2020,,
USC00420788,37.2825,-109.5575,SNWD,1911,2020,,
USC00210075,43.6064,-93.3019,PRCP,1893,2020,,
USC00422696,40.2622,-112.0897,SNOW,1911,2020,,
USC00422696,40.2622,-112.0897,SNWD,1911,2020,,
USC00425377,40.99,-109.7258,TMAX,1911,2020,,
USC00425377,40.99,-109.7258,TMIN,1911,2020,,
USC00210157,43.8836,-94.1664,PRCP,1905,2019,,
USC00426181,37.4636,-113.2897,SNOW,1911,2020,,
USC00426181,37.4636,-113.2897,SNWD,1911,2020,,
USC00426601,37.8156,-112.4389,TMAX,1911,2020,,
USC00426601,37.8156,-112.4389,TMIN,1911,2020,,
USC00426601,37.8156,-112.4389,TOBS,1911,2020,,
USC00210252,48.3311,-96.8253,PRCP,1948,2019,,
USC00427271,41.9064,-111.81,SNOW,1911,2020,,
USC00427271,41.9064,-111.81,SNWD,1911,2020,,
USC00451484,48.9672,-122.3292,TOBS,1911,2020,,
USC00451992,48.26,-121.6036,TMAX,1911,2020,,
USC00451992,48.26,-121.6036,TMIN,1911,2020,,
USC00451992,48.26,-121.6036,TOBS,1911,2020,,
USC00210287,45.3856,-96.1258,PRCP,1917,2020,,
USC00451992,48.26,-121.6036,SNOW,1911,2020,,
USC00451992,48.26,-121.6036,SNWD,1911,2020,,
USC00210355,43.6542,-92.9739,PRCP,1937,2020,,
USC00483031,44.4972,-108.3906,TMAX,1911,2020,,
USC00483031,44.4972,-108.3906,TMIN,1911,2020,,
USC00483031,44.4972,-108.3906,TOBS,1911,2020,,
USC00210515,48.7094,-94.5853,PRCP,1908,2020,,
USC00483031,44.4972,-108.3906,SNOW,1911,2020,,
USC00483031,44.4972,-108.3906,SNWD,1911,2020,,
USC00486440,43.8567,-110.5889,TMAX,1911,2020,,
USC00486440,43.8567,-110.5889,TMIN,1911,2020,,
USC00210643,47.5353,-94.8267,PRCP,1896,2020,,
USC00486440,43.8567,-110.5889,SNOW,1911,2020,,
USC00486440,43.8567,-110.5889,SNWD,1911,2020,,
USC00488705,44.4122,-104.3567,TOBS,1911,2020,,
USC00210667,45.3167,-95.6167,PRCP,1952,2020,,
USC00501684,64.0917,-141.9211,SNOW,1911,2020,,
USC00501684,64.0917,-141.9211,SNWD,1911,2020,,
USC00501684,64.0917,-141.9211,WT01,1911,2020,,
USW00012835,26.585,-81.8614,SNWD,1911,2020,,
USW00023170,38.3706,-110.7153,SNOW,1911,2020,,
USW00024121,40.8289,-115.7886,WT03,1911,2020,,
USW00025323,59.2433,-135.5094,TMAX,1911,2020,,
USW00025323,59.2433,-135.5094,TMIN,1911,2020,,
USC00210746,48.1969,-93.7994,PRCP,1930,2020,,
USW00093950,34.8822,-95.7831,WT08,1911,2020,,
USW00094967,46.9006,-95.0678,WT01,1911,2020,,
USC00054945,40.5147,-102.9906,WT11,1911,2019,,
USC00102187,44.7442,-116.4325,SNOW,1911,2019,,
USC00102187,44.7442,-116.4325,SNWD,1911,2019,,
USC00111265,37.7308,-89.1658,WT11,1911,2019,,
USC00127125,38.3567,-87.5906,SNWD,1911,2019,,
USC00148535,38.9111,-101.5853,WT04,1911,2019,,
USC00217460,46.7953,-93.3211,WT06,1911,2019,,
USC00243581,47.1064,-104.7183,WT01,1911,2019,,
USC00246862,45.9717,-109.2536,WT05,1911,2019,,
USC00312732,34.6272,-78.6114,SNOW,1911,2019,,
USC00313017,35.0583,-78.8583,WT01,1911,2019,,
USC00321871,48.9144,-103.2978,DAPR,1911,2019,,
USC00321871,48.9144,-103.2978,MDPR,1911,2019,,
USC00415410,33.6897,-101.8219,WT03,1911,2019,,
USC00415891,32.0186,-102.0258,WT01,1911,2019,,
USC00417327,32.3664,-99.1925,WT11,1911,2019,,
USC00418566,33.4792,-100.8761,WT11,1911,2019,,
USC00418692,36.4414,-102.0775,TMAX,1911,2019,,
USC00418692,36.4414,-102.0775,TMIN,1911,2019,,
USC00418692,36.4414,-102.0775,TOBS,1911,2019,,
USC00210939,46.3433,-94.2086,PRCP,1908,2020,,
USC00418692,36.4414,-102.0775,SNOW,1911,2019,,
USC00418692,36.4414,-102.0775,SNWD,1911,2019,,
USC00418692,36.4414,-102.0775,WT03,1911,2019,,
USC00420788,37.2825,-109.5575,WT03,1911,2019,,
USC00478027,45.8236,-91.8761,DAPR,1911,2019,,
USC00478027,45.8236,-91.8761,MDPR,1911,2019,,
USC00478027,45.8236,-91.8761,WT03,1911,2019,,
USC00480585,44.1497,-111.0461,SNOW,1911,2019,,
USC00480585,44.1497,-111.0461,SNWD,1911,2019,,
USC00059243,40.0819,-102.2069,WT11,1911,2018,,
USC00245572,48.4828,-104.4514,TOBS,1911,2018,,
USC00265168,38.3878,-118.1092,WT03,1911,2018,,
USC00312732,34.6272,-78.6114,WT01,1911,2018,,
USC00317516,36.3464,-78.8858,WT01,1911,2018,,
USC00317994,35.5172,-78.3442,WT01,1911,2018,,
USC00410174,30.3764,-103.66,WT11,1911,2018,,
USC00415013,32.7228,-101.9456,WT01,1911,2018,,
USC00417206,33.1986,-101.3744,WT05,1911,2018,,
USC00418221,33.6419,-99.2894,DAPR,1911,2018,,
USC00418221,33.6419,-99.2894,MDPR,1911,2018,,
USC00418692,36.4414,-102.0775,WT04,1911,2018,,
USC00446012,37.5092,-80.0981,WT04,1911,2018,,
USC00486440,43.8567,-110.5889,TOBS,1911,2018,,
USC00028162,34.1311,-109.275,WT05,1911,2017,,
USC00105462,43.9178,-113.6153,WT01,1911,2017,,
USC00136766,43.09,-91.5581,WT04,1911,2017,,
USC00210981,43.5439,-93.8422,PRCP,1940,2020,,
USC00392468,45.0117,-101.2483,SNOW,1911,2017,,
USC00392468,45.0117,-101.2483,SNWD,1911,2017,,
USC00415659,28.6836,-95.9733,WT03,1911,2017,,
USC00210989,47.2472,-91.8625,PRCP,1948,2020,,
USC00416785,35.3514,-101.3897,SNOW,1911,2017,,
USC00416785,35.3514,-101.3897,SNWD,1911,2017,,
USC00424856,41.8253,-111.3206,WT11,1911,2017,,
USW00013976,30.205,-91.9875,WT05,1911,2017,,
USW00024193,40.7206,-114.0358,TMAX,1911,2017,,
USW00024193,40.7206,-114.0358,TMIN,1911,2017,,
USC00211063,45.5958,-96.8283,PRCP,1973,2020,,
USC00028162,34.1311,-109.275,WT03,1911,2016,,
USC00144982,39.7889,-98.2039,WT05,1911,2016,,
USC00195285,42.8319,-70.9153,TMAX,1911,2016,,
USC00195285,42.8319,-70.9153,TMIN,1911,2016,,
USC00195285,42.8319,-70.9153,TOBS,1911,2016,,
USC00251590,42.2031,-98.7467,TMAX,1911,2016,,
USC00251590,42.2031,-98.7467,TMIN,1911,2016,,
USC00251590,42.2031,-98.7467,TOBS,1911,2016,,
USC00211107,45.1969,-93.84,PRCP,1940,2013,,
USC00251590,42.2031,-98.7467,SNOW,1911,2016,,
USC00251590,42.2031,-98.7467,SNWD,1911,2016,,
USC00211198,43.6308,-91.5028,PRCP,1893,2020,,
USC00391102,44.5547,-97.4686,SNOW,1911,2016,,
USC00391102,44.5547,-97.4686,SNWD,1911,2016,,
USC00482685,42.7467,-105.3603,SNWD,1911,2016,,
USC00045756,35.0492,-118.1619,WT11,1911,2015,,
USC00212721,44.3092,-93.2661,WT03,1911,2015,,
USC00221606,34.0039,-90.0681,TMAX,1911,2015,,
USC00221606,34.0039,-90.0681,TMIN,1911,2015,,
USC00241974,48.1736,-111.9503,DAPR,1911,2015,,
USC00241974,48.1736,-111.9503,MDPR,1911,2015,,
USC00211227,45.5506,-93.1264,PRCP,1893,2020,,
USC00396282,45.1917,-99.4667,SNOW,1911,2015,,
USC00477892,46.3575,-91.8317,WT01,1911,2015,,
USW00023072,34.9325,-100.8903,WT04,1911,2015,,
USW00023072,34.9325,-100.8903,WT06,1911,2015,,
USC00018178,31.9172,-87.7347,WT03,1911,2014,,
USC00396282,45.1917,-99.4667,SNWD,1911,2014,,
USC00416785,35.3514,-101.3897,WT01,1911,2014,,
USC00118740,40.0839,-88.2403,DASF,1911,2013,,
USC00118740,40.0839,-88.2403,MDSF,1911,2013,,
USC00143855,37.1639,-101.34,WT03,1911,2013,,
USC00248501,48.3119,-112.2492,TMAX,1911,2013,,
USC00248501,48.3119,-112.2492,TMIN,1911,2013,,
USC00248501,48.3119,-112.2492,TOBS,1911,2013,,
USC00211263,44.7183,-96.2697,PRCP,1916,2020,,
USC00248501,48.3119,-112.2492,SNOW,1911,2013,,
USC00248501,48.3119,-112.2492,SNWD,1911,2013,,
USC00415410,33.6897,-101.8219,WT05,1911,2013,,
USC00416950,36.3897,-100.8239,WT04,1911,2013,,
USW00025323,59.2433,-135.5094,WT16,1911,2013,,
USW00025325,55.3567,-131.7117,WT18,1911,2013,,
USC00109638,44.2456,-116.9697,TMAX,1911,2012,,
USC00109638,44.2456,-116.9697,TMIN,1911,2012,,
USC00109638,44.2456,-116.9697,TOBS,1911,2012,,
USC00211374,47.3847,-94.6147,PRCP,1906,2020,,
USC00109638,44.2456,-116.9697,SNOW,1911,2012,,
USC00109638,44.2456,-116.9697,SNWD,1911,2012,,
USC00257640,41.4425,-97.0656,SNWD,1911,2012,,
USC00322949,47.6456,-99.6219,TMAX,1911,2012,,
USC00322949,47.6456,-99.6219,TMIN,1911,2012,,
USC00211630,46.7053,-92.5239,PRCP,1900,2020,,
USC00322949,47.6456,-99.6219,SNOW,1911,2012,,
USC00336861,40.4833,-83.2,SNOW,1911,2012,,
USC00393775,43.8069,-103.2131,WT01,1911,2012,,
USC00411875,31.8278,-99.4319,WT03,1911,2012,,
USC00043157,41.8714,-120.1575,TOBS,1911,2011,,
USC00211691,45.5794,-94.3919,PRCP,1893,2020,,
USC00119002,38.3664,-90.1619,SNOW,1911,2011,,
USC00119002,38.3664,-90.1619,SNWD,1911,2011,,
USC00128036,38.5528,-86.7944,WT04,1911,2011,,
USC00130385,41.7069,-94.9222,WT01,1911,2011,,
USC00132724,43.4036,-94.7472,WT04,1911,2011,,
USC00134228,42.0103,-94.3953,WT11,1911,2011,,
USC00211840,47.1686,-92.4628,PRCP,1962,2020,,
USC00264349,39.4689,-119.0644,TOBS,1911,2011,,
USC00293294,34.4667,-104.2319,SNWD,1911,2011,,
USC00299156,35.2006,-103.6867,WT04,1911,2011,,
USC00310090,35.3992,-80.1994,SNOW,1911,2011,,
USC00358746,45.1986,-117.8647,TMAX,1911,2011,,
USC00358746,45.1986,-117.8647,TMIN,1911,2011,,
USC00358746,45.1986,-117.8647,TOBS,1911,2011,,
USC00410271,33.4414,-98.3689,WT11,1911,2011,,
USW00094014,48.1739,-103.6367,WT04,1911,2011,,
USC00047339,37.4767,-122.2386,SNWD,1911,2010,,
USC00047370,38.6944,-121.1611,SNWD,1911,2010,,
USC00083207,27.4419,-80.3508,SNWD,1911,2010,,
USC00092839,32.5575,-82.9036,TOBS,1911,2010,,
USC00119354,39.4458,-88.5961,MDPR,1911,2010,,
USC00167096,29.7892,-90.4286,SNOW,1911,2010,,
USC00240877,48.0128,-112.4369,WT01,1911,2010,,
USC00264349,39.4689,-119.0644,SNWD,1911,2010,,
USC00310090,35.3992,-80.1994,TOBS,1911,2010,,
USC00322949,47.6456,-99.6219,SNWD,1911,2010,,
USC00394864,45.9397,-102.1575,WT11,1911,2010,,
USC00411017,31.1444,-99.3492,WT11,1911,2010,,
USC00413943,26.2028,-97.6728,SNOW,1911,2010,,
USC00413943,26.2028,-97.6728,SNWD,1911,2010,,
USC00413943,26.2028,-97.6728,WT03,1911,2010,,
USC00414903,29.9175,-96.8769,MDPR,1911,2010,,
USC00417951,31.5192,-94.1186,MDPR,1911,2010,,
USC00418566,33.4792,-100.8761,MDPR,1911,2010,,
USC00418728,29.6219,-95.6567,SNWD,1911,2010,,
USC00456123,48.4608,-119.5167,WT01,1911,2010,,
USC00459376,48.4742,-120.1886,WT04,1911,2010,,
USC00211891,47.8014,-96.6031,PRCP,1890,2020,,
USC00487885,44.9917,-105.0472,SNOW,1911,2010,,
USC00487885,44.9917,-105.0472,SNWD,1911,2010,,
USC00510999,20.8333,-156.3167,SNOW,1911,2010,,
USC00212038,44.9317,-96.045,PRCP,1893,2020,,
USC00020159,33.8492,-109.1469,TMAX,1912,2020,,
USC00020159,33.8492,-109.1469,TMIN,1912,2020,,
USC00020159,33.8492,-109.1469,TOBS,1912,2020,,
USC00030746,36.1367,-91.1172,WT04,1912,2020,,
USC00031132,36.1092,-92.1636,WT04,1912,2020,,
USC00212088,45.0417,-93.7908,PRCP,1977,2020,,
USC00032760,35.1261,-91.4533,SNOW,1912,2020,,
USC00043261,36.9969,-119.7072,TMAX,1912,2020,,
USC00212142,46.8372,-95.8375,PRCP,1895,2020,,
USC00049490,40.7367,-122.9403,TOBS,1912,2020,,
USC00050109,40.155,-103.1417,TOBS,1912,2020,,
USC00052446,38.4758,-102.7769,SNWD,1912,2020,,
USC00054413,40.9878,-102.2653,SNWD,1912,2020,,
USC00081978,29.425,-81.5161,TMAX,1912,2020,,
USC00081978,29.425,-81.5161,TMIN,1912,2020,,
USC00081978,29.425,-81.5161,TOBS,1912,2020,,
USC00212166,44.0317,-92.8692,PRCP,1940,2014,,
USC00083163,26.1019,-80.2011,TMAX,1912,2020,,
USC00083163,26.1019,-80.2011,TMIN,1912,2020,,
USC00212486,44.0969,-92.2703,PRCP,1939,2020,,
USC00108022,43.9517,-111.6789,TOBS,1912,2020,,
USC00115825,41.3708,-88.4336,TMAX,1912,2020,,
USC00115825,41.3708,-88.4336,TMIN,1912,2020,,
USC00212500,45.3047,-93.5842,PRCP,1940,2020,,
USC00116661,41.6653,-88.9781,SNOW,1912,2020,,
USC00118740,40.0839,-88.2403,TOBS,1912,2020,,
USC00128036,38.5528,-86.7944,TMAX,1912,2020,,
USC00128036,38.5528,-86.7944,TMIN,1912,2020,,
USC00128036,38.5528,-86.7944,TOBS,1912,2020,,
USC00128036,38.5528,-86.7944,SNOW,1912,2020,,
USC00134561,43.4483,-95.3247,TMAX,1912,2020,,
USC00134561,43.4483,-95.3247,TMIN,1912,2020,,
USC00134561,43.4483,-95.3247,TOBS,1912,2020,,
USC00212698,43.6447,-94.4656,PRCP,1893,2013,,
USC00134561,43.4483,-95.3247,SNOW,1912,2020,,
USC00142432,37.0058,-101.8867,WT11,1912,2020,,
USC00144712,39.0294,-98.13,TMAX,1912,2020,,
USC00144712,39.0294,-98.13,TMIN,1912,2020,,
USC00144712,39.0294,-98.13,TOBS,1912,2020,,
USC00212721,44.3092,-93.2661,PRCP,1895,2020,,
USC00144712,39.0294,-98.13,SNOW,1912,2020,,
USC00144712,39.0294,-98.13,SNWD,1912,2020,,
USC00144712,39.0294,-98.13,WT01,1912,2020,,
USC00145115,38.5872,-99.5731,SNWD,1912,2020,,
USC00147542,39.7772,-98.7783,TMIN,1912,2020,,
USC00163313,29.8233,-91.5442,WT03,1912,2020,,
USC00192451,41.7653,-70.6697,TMAX,1912,2020,,
USC00192451,41.7653,-70.6697,TMIN,1912,2020,,
USC00212737,44.6697,-93.17,PRCP,1893,2010,,
USC00201522,43.1936,-84.1114,SNWD,1912,2020,,
USC00203429,43.2025,-85.2422,TMAX,1912,2020,,
USC00203429,43.2025,-85.2422,TMIN,1912,2020,,
USC00203429,43.2025,-85.2422,TOBS,1912,2020,,
USC00212768,46.2919,-96.1172,PRCP,1893,2018,,
USC00203932,44.3119,-84.8922,TMAX,1912,2020,,
USC00203932,44.3119,-84.8922,TMIN,1912,2020,,
USC00203932,44.3119,-84.8922,TOBS,1912,2020,,
USC00218323,44.2394,-95.6308,TMAX,1912,2020,,
USC00218323,44.2394,-95.6308,TMIN,1912,2020,,
USC00218323,44.2394,-95.6308,TOBS,1912,2020,,
USC00212881,45.3397,-92.9125,PRCP,1958,2020,,
USC00212916,47.5639,-95.7247,PRCP,1909,2019,,
USC00242550,48.7167,-111.4758,SNOW,1912,2020,,
USC00242550,48.7167,-111.4758,SNWD,1912,2020,,
USC00243984,47.3889,-115.4225,TMAX,1912,2020,,
USC00243984,47.3889,-115.4225,TMIN,1912,2020,,
USC00243984,47.3889,-115.4225,TOBS,1912,2020,,
USC00212964,46.7336,-95.7067,PRCP,1948,2011,,
USC00243984,47.3889,-115.4225,SNOW,1912,2020,,
USC00243984,47.3889,-115.4225,SNWD,1912,2020,,
USC00244084,48.08,-116.0014,TMAX,1912,2020,,
USC00244084,48.08,-116.0014,TMIN,1912,2020,,
USC00244084,48.08,-116.0014,TOBS,1912,2020,,
USC00213076,44.5564,-94.2208,PRCP,1956,2020,,
USC00244084,48.08,-116.0014,SNOW,1912,2020,,
USC00244084,48.08,-116.0014,SNWD,1912,2020,,
USC00213104,47.0792,-96.7758,PRCP,1962,2020,,
USC00248021,47.4772,-111.7375,SNOW,1912,2020,,
USC00248021,47.4772,-111.7375,SNWD,1912,2020,,
USC00251365,42.9131,-98.8511,WT01,1912,2020,,
USC00253605,41.6331,-103.9542,WT01,1912,2020,,
USC00255840,40.2028,-98.0633,WT01,1912,2020,,
USC00264935,41.9953,-117.72,TOBS,1912,2020,,
USC00265191,38.9547,-119.7758,TOBS,1912,2020,,
USC00265818,41.5683,-117.8389,WT11,1912,2020,,
USC00284987,40.2969,-74.0017,WT01,1912,2020,,
USC00292848,33.1461,-107.1842,SNWD,1912,2020,,
USC00213174,45.6583,-95.4392,PRCP,1895,2018,,
USC00294026,32.7264,-103.1314,SNOW,1912,2020,,
USC00294026,32.7264,-103.1314,SNWD,1912,2020,,
USC00295960,32.9539,-105.8225,SNWD,1912,2020,,
USC00300443,43.0297,-78.1683,SNOW,1912,2020,,
USC00303961,43.8525,-75.7158,SNOW,1912,2020,,
USC00312719,36.3097,-76.205,SNOW,1912,2020,,
USC00312719,36.3097,-76.205,SNWD,1912,2020,,
USC00317994,35.5172,-78.3442,TOBS,1912,2020,,
USC00325754,46.3911,-97.2392,TMAX,1912,2020,,
USC00325754,46.3911,-97.2392,TMIN,1912,2020,,
USC00325754,46.3911,-97.2392,TOBS,1912,2020,,
USC00213282,47.7517,-90.3283,PRCP,1900,2020,,
USC00325754,46.3911,-97.2392,SNOW,1912,2020,,
USC00325754,46.3911,-97.2392,SNWD,1912,2020,,
